,S,I,X,R,D
314,6390150.707199995,1129.002580700001,2365.3556394000107,175761.4886199997,4921.321763600004
315,6389845.858800017,1204.564385799997,2235.0974244000054,176110.91817000078,4931.105640900001
316,6389521.384199983,1285.1678771999996,2125.7857298999998,176454.89180000086,4940.737232700003
317,6389174.962,1371.1472835999955,2035.7717439999922,176795.991190001,4950.2877038000015
318,6388804.610999991,1462.8586614000067,1963.609247199997,177136.67955999955,4959.827122199997
319,6388410.672200002,1560.681490600002,1908.035901999996,177479.3226799993,4969.4214707
320,6387989.7079000035,1665.0196132999963,1867.9580648999927,177826.20470000015,4979.133208299993
321,6387540.775699992,1776.303735800004,1842.4338444999978,178179.49069000027,4989.0260840000055
322,6387061.845899997,1894.9919164000046,1830.6621041999979,178541.37654999987,4999.158127399998
323,6386550.792599994,2021.5720625000047,1831.9692453000007,178913.92868000048,5009.590256299998
324,6386005.717300019,2156.563898499995,1845.8000096999972,179299.29477,5020.380027900011
325,6385424.751200015,2300.520043799998,1871.7082135999976,179699.52910999968,5031.586857400016
326,6384804.293900001,2454.0290082999963,1909.348506400001,180116.7408300007,5043.269032000017
327,6384142.900999998,2617.7172732000017,1958.4703750000006,180553.07827000052,5055.486396799989
