,S,I,X,R,D
455,3708587.0878999913,77073.24641099991,114290.66872999984,2601533.9287999966,72842.95092700001
456,3696524.6264999853,73505.44397699986,110248.90176000027,2620670.239299999,73378.7641010001
457,3685057.6362999915,70065.36725100012,106265.8592600002,2639045.807700001,73893.2833559999
458,3674161.752299996,66752.36195900012,102348.26523000009,2656678.7809000053,74387.01211699998
459,3663811.127999997,63565.302365999945,98502.09992799995,2673589.002699999,74860.48842100009
460,3653982.9776999983,60502.63215300012,94732.61831099988,2689795.6070000026,75314.27734399996
461,3644652.9429000043,57562.418159000015,91044.36943000015,2705319.193600013,75748.93589899963
462,3635799.5238999864,54742.41961,87441.24545800021,2720179.7312999996,76165.03918699989
463,3627399.9689999847,52040.106916999815,83926.52518599991,2734398.220099988,76563.14955900004
464,3619433.4013000103,49452.73849900011,80502.890513,2747994.808200003,76943.86261900011
465,3611879.7976999963,46977.3763740002,77172.46989600002,2760990.4871000107,77307.72858199995
466,3604719.319900008,44610.93845200003,73936.87558,2773405.339499999,77655.35236699997
467,3597932.8704000027,42350.220232000036,70797.26094100006,2785260.158599997,77987.2871609997
468,3591502.697900002,40191.93313500003,67754.3201400002,2796574.9288999992,78304.09590100026
469,3585411.091299993,38132.72476399999,64808.36930799996,2807369.579299995,78606.34768399996
470,3579641.278099993,36169.21801799986,61959.34328900003,2817663.68109999,78894.58436700002
471,3574177.4153000023,34297.99597399989,59206.84413200006,2827476.6162999975,79169.34751999994
472,3569003.896700004,32515.67344900008,56550.181694999956,2836827.049099992,79431.15598700015
473,3564106.573799997,30818.86899199999,53988.39167799986,2845733.5787000046,79680.54271100038
474,3559471.030000007,29204.237651000025,51520.27289300008,2854214.4417000045,79918.00338999993
475,3555084.340800002,27668.484335000016,49144.414139000015,2862286.754800003,80144.02998899986
476,3550933.139100006,26208.36526300005,46859.21153200006,2869968.081400002,80359.1066179999
477,3547005.735100007,24820.70730899995,44662.92136399993,2877274.8941000076,80563.69759100021
478,3543290.3316999953,23502.406889000045,42553.64515099987,2884223.2354999897,80758.24821300006
479,3539776.0272000036,22250.438352000063,40529.37134800001,2890828.8300000005,80943.21031699996
480,3536452.1840000055,21061.86001100009,38587.997461999956,2897106.7976000058,81118.99245999962
481,3533309.1035999977,19933.816961999975,36727.333072,2903071.8286000094,81286.00839400031
482,3530337.0249000033,18863.546329000026,34945.14497699999,2908737.913100001,81444.66253099989
483,3527526.2822999847,17848.37147999995,33239.14038899993,2914118.9125000006,81595.32368999973
484,3524869.182899998,16885.713475000015,31606.994141999927,2919227.512400005,81738.37382700016
485,3522357.520299999,15973.081706999972,30046.366921000023,2924076.774400013,81874.1530159998
486,3519983.3591000014,15108.081700000002,28554.907832000026,2928678.856000007,82003.00684399996
487,3517738.9823999866,14288.41044900001,27130.271229999962,2933045.1054999973,82125.26027400009
488,3515617.799599998,13511.855370000025,25770.12236600005,2937186.7890999904,82241.23562999986
489,3513613.2579000005,12776.294822999986,24472.137902000002,2941114.922000005,82351.22233599957
490,3511718.870699992,12079.696794000007,23234.03144000004,2944840.0730000106,82455.52109299967
491,3509928.5725999973,11420.110953000005,22053.543264000084,2948371.352300021,82554.39868399985
492,3508237.0348000047,10795.678447000008,20928.450621000033,2951718.6306999996,82648.1151589998
493,3506638.6594000156,10204.617860000011,19856.572765000023,2954890.936799995,82736.95298199967
494,3505128.7109999964,9645.2285771,18835.778067999956,2957897.3847000017,82821.11937100039
495,3503702.1720999945,9115.889107699993,17863.983388000088,2960745.2314999998,82900.86856800008
496,3502353.9619999966,8615.050679200036,16939.15373099998,2963443.445400007,82976.40902999978
497,3501080.829700013,8141.238658799975,16059.315060999992,2965998.574599999,83047.96308999993
498,3499877.8219999997,7693.0482421999895,15222.541329999998,2968418.8272999995,83115.7258739999
499,3498741.5506999963,7269.14080840001,14426.969037999988,2970710.4139000084,83179.89003899979
500,3497668.4025000012,6868.24240499999,13670.790847999977,2972879.8138000136,83240.63867900003
501,3496654.6810999983,6489.144048100009,12952.25820999995,2974933.800699993,83298.14624599971
502,3495696.9513000073,6130.691211799998,12269.680140999999,2976878.143799997,83352.5887479998
503,3494792.550000006,5791.791716199995,11621.426424000018,2978717.9384,83404.10476499997
504,3493938.5157999974,5471.404678800021,11005.923122999966,2980459.3063000045,83452.86172799997
505,3493131.7925000056,5168.543902899995,10421.654148999976,2982107.0748999957,83498.99722999989
506,3492369.833500014,4882.271052500015,9867.16233559998,2983666.1141000004,83542.65071300004
507,3491650.1984999976,4611.697085299982,9341.045164999976,2985141.0431000027,83583.94831200002
508,3490970.680700002,4355.978317799997,8841.955381399994,2986536.267499988,83623.01320600006
509,3490328.9964000164,4114.314280400014,8368.6002716,2987856.2026999956,83659.97277599995
510,3489722.9608,3885.9458591000066,7919.738911300015,2989104.430499998,83694.92314800013
511,3489150.657899996,3670.1540646000085,7494.185166300003,2990285.153000005,83727.98257999985
512,3488610.4254000084,3466.2562748999912,7090.798082100019,2991401.3076,83759.23852300015
513,3488100.0597000034,3273.6074436999897,6708.489751600003,2992457.0123999985,83788.80140000004
