0,long,lat,population,type
95BB19S1,-5.68016857611844,54.59765012115954,1613,26
95BB19S2,-5.670308879245118,54.60414736803828,1784,26
95BB19S3,-5.6709414310894015,54.597679572721624,1391,26
95BB20S1,-5.512189533878031,54.37982401454921,1889,26
95BB20S2,-5.542341986482217,54.37897684185047,1524,26
95BB21S1,-5.452037917634214,54.46490027335929,2387,26
95BB21S2,-5.476900952469144,54.46931401280457,2332,26
95BB22S1,-5.710211632123274,54.567889848371784,1557,26
95BB22S2,-5.703641251126821,54.58185759709031,1483,26
95BB23S1,-5.688242400235309,54.601309750489726,1540,26
95BB23S2,-5.683627992359699,54.612779357800605,1485,26
95CC01W1,-6.664087227068724,54.36179138836703,2558,26
95CC02W1,-6.7319564619366865,54.37990259122416,2725,26
95CC03W1,-6.66713374188107,54.348489571513,2817,26
95CC04W1,-6.648910502825038,54.239013594601,2440,26
95CC05W1,-6.654093267390772,54.42929209797272,2774,26
95CC06S1,-6.64192519493398,54.334863955288974,1468,26
95CC06S2,-6.6316737785696445,54.338872823236876,1308,26
95CC07W1,-6.7525791907398975,54.23729150130074,3475,26
95CC08W1,-6.663174010916344,54.33968422183513,2565,26
95CC09S1,-6.535675345415812,54.33030526125851,1496,26
95CC09S2,-6.508955607318139,54.351877854005714,1858,26
95CC10W1,-6.5630632786466645,54.38927020196186,2577,26
95CC11W1,-6.704867658787477,54.24958472110899,1795,26
95CC12W1,-6.589390238561013,54.285159822181576,2785,26
95CC13W1,-6.805861281642889,54.31150861425523,2474,26
95CC14W1,-6.459747902585648,54.36488326681399,3035,26
95CC15W1,-6.568649158006062,54.430942785248796,2903,26
95CC16W1,-6.510939948683852,54.27356758081181,2820,26
95CC17W1,-6.704655177176011,54.31412165584761,2730,26
95CC18W1,-6.636501826320783,54.360737053846975,2342,26
95CC19W1,-6.421026255020092,54.29914966727397,2720,26
95CC20S1,-6.542896600575509,54.3726284982646,1308,26
95CC20S2,-6.552545720893031,54.373544370341335,1702,26
95CC21W1,-6.403555846484534,54.36029785924437,2925,26
95CC22W1,-6.6406201133777225,54.34831962542177,1740,26
95DD01W1,-6.300714231516484,54.867627136962966,2099,26
95DD02S1,-6.370738794782595,54.85315805854893,1453,26
95DD02S2,-6.360265063953009,54.85142655667205,2435,26
95DD03W1,-6.2998662031597,54.84927486725551,3503,26
95DD04W1,-6.266428218910935,54.85005106929917,1926,26
95DD05W1,-6.2549236672218225,54.86004948802265,1739,26
95DD06W1,-6.2945467208486106,54.87569095809675,2588,26
95DD07S1,-6.235285832993592,54.88560061860449,1596,26
95DD07S2,-6.216116561617654,54.901396679512246,1767,26
95DD08W1,-6.2709421837664925,54.865032256973215,2126,26
95DD09W1,-6.310603699535643,54.92544573166871,2590,26
95DD10W1,-6.355333600420149,54.88496707754362,2805,26
95DD11W1,-6.27383023243279,54.88202994283218,2363,26
95DD12W1,-6.3978349270390495,54.924722077030594,2610,26
95DD13W1,-6.273238033069697,54.87364657000741,1784,26
95DD14S1,-6.32609984193907,54.87088216596503,1603,26
95DD14S2,-6.326368239845019,54.85349806949532,1674,26
95DD15W1,-6.227636426785079,54.97988719978794,3451,26
95DD16W1,-6.109610789806792,54.83482410380733,2981,26
95DD17W1,-6.392271914226628,54.81298167471894,3461,26
95DD18W1,-6.281296947329753,54.845751481018716,1885,26
95DD19S1,-6.2113996944492005,54.80337842180094,1904,26
95DD19S2,-6.270521154053628,54.81043593592339,1460,26
95DD20W1,-6.267405085813132,54.858143468101844,1746,26
95DD21W1,-6.283288085409133,54.874031673566236,2139,26
95DD22S1,-6.434346986606965,54.86074325524541,1555,26
95DD22S2,-6.468942868476432,54.89653415396929,1581,26
95DD23W1,-6.12805005748666,54.91569855632401,2509,26
95DD24W1,-6.260482558202684,54.873850933383565,2711,26
95EE01W1,-6.2665311886577895,55.06162575154849,1895,26
95EE02W1,-6.506974466863248,55.12699058063646,2095,26
95EE03W1,-6.4978961189821485,55.07223902504918,1999,26
95EE04W1,-6.371138470028546,54.99344955918209,1993,26
95EE05W1,-6.472125187061003,55.08897270802006,1509,26
95EE06W1,-6.433531649410634,55.015430140043236,2278,26
95EE07W1,-6.501687317803067,55.061718905164014,1798,26
95EE08W1,-6.519346792962566,55.07654517434089,1719,26
95EE09W1,-6.4883831708176665,55.00139673292954,1890,26
95EE10W1,-6.467219722931897,54.940245607388555,1797,26
95EE11W1,-6.384094993211923,55.0478686620958,1677,26
95EE12W1,-6.5093906546815425,55.07643269024963,2507,26
95EE13W1,-6.531495898861647,55.071516734560475,1529,26
95EE14W1,-6.561688375374707,55.07450982118741,2684,26
95EE15W1,-6.3787677934293034,55.103005161135215,1728,26
95EE16W1,-6.543059754488456,55.00233340923739,2126,26
95FF01S1,-6.2560529146400565,54.34899111800037,2129,26
95FF01S2,-6.255944955277345,54.339553465392605,2667,26
95FF02W1,-6.011525270093619,54.30728301954929,2817,26
95FF03W1,-6.288918500361947,54.344761601978746,3006,26
95FF04W1,-6.217016477141889,54.31187114846155,2629,26
95FF05W1,-6.128770575003761,54.420678047787554,2563,26
95FF06S1,-6.156444146374877,54.40978029782392,2036,26
95FF06S2,-6.126421882096941,54.40291053763609,2080,26
95FF07W1,-6.287547375352273,54.35184164382638,2769,26
95FF08W1,-6.280557620324129,54.34054480035227,2364,26
95FF09W1,-6.366499242493185,54.37473763575141,2522,26
95FF10W1,-6.082134586568169,54.366276216762785,3473,26
95FF11W1,-6.130535839331965,54.290727307083124,2582,26
95FF12W1,-6.309269663358487,54.369087795585266,2724,26
95FF13W1,-6.322334883084102,54.30341582356506,2708,26
95FF14W1,-6.195608938068697,54.39781739438547,2432,26
95FF15W1,-6.1627613931313165,54.23731856842075,2740,26
95FF16W1,-6.266283200942709,54.36469455782554,2374,26
95FF17W1,-6.266407278007412,54.350056972181235,1724,26
95GG01S1,-5.997652679363562,54.57070668043814,1768,26
95GG01S2,-5.991595160481236,54.57279007996311,1523,26
95GG01S3,-5.985620070311362,54.574757723326854,1616,26
95GG02S1,-5.963883823319402,54.615733634992345,1745,26
95GG02S2,-5.958919915953341,54.61683630034302,2018,26
95GG02S3,-5.955411552606857,54.614539350993965,2224,26
95GG03S1,-5.86837749296126,54.593419025968764,2003,26
95GG03S2,-5.870999571119469,54.59774304118591,1833,26
95GG03S3,-5.876722077490435,54.59991061254905,2103,26
95GG04S1,-5.911264137153659,54.59823804224231,1708,26
95GG04S2,-5.9059368673373385,54.59768763449096,1564,26
95GG04S3,-5.900118765610462,54.5979552807129,1636,26
95GG05S1,-5.916809482640056,54.576027878549915,1813,26
95GG05S2,-5.924693566334484,54.576441978952246,2009,26
95GG05S3,-5.9237308443455,54.57985849685102,2106,26
95GG06S1,-5.9715362792546065,54.62750010737113,1925,26
95GG06S2,-5.964056945123332,54.627769972851254,1779,26
95GG06S3,-5.963145967339563,54.63205037060193,1922,26
95GG07S1,-5.963996523633569,54.58928708308451,1862,26
95GG07S2,-5.962034089782325,54.59356776721398,1922,26
95GG07S3,-5.966994761740012,54.59650904766773,1701,26
95GG08S1,-5.942570971181926,54.653270983666225,1394,26
95GG08S2,-5.923906397395305,54.64665260064888,1730,26
95GG08S3,-5.93229528090638,54.65204449352814,1786,26
95GG09S1,-5.862597829600802,54.60477561681198,2151,26
95GG09S2,-5.862675934569914,54.61007937605493,1896,26
95GG09S3,-5.856045373933054,54.61780782665786,2118,26
95GG10S1,-5.96252823292097,54.578711715483756,1826,26
95GG10S2,-5.9520382889660715,54.5892110940035,2172,26
95GG11S1,-5.889234802131788,54.5950158847197,1895,26
95GG11S2,-5.881019345109757,54.593766888877596,1687,26
95GG11S3,-5.885936906691169,54.59115678672669,1871,26
95GG12S1,-5.938741851042767,54.58284721582003,1555,26
95GG12S2,-5.9292396722018745,54.581058311125325,1958,26
95GG12S3,-5.928894262752169,54.58420683259269,1488,26
95GG12S4,-5.933376651932448,54.58644035338456,1703,26
95GG12S5,-5.922593835408763,54.58669606126642,2241,26
95GG13S1,-5.924859034452006,54.63343119170543,1333,26
95GG13S2,-5.9324945643434,54.63896296600322,1752,26
95GG13S3,-5.925876827053735,54.64052134411109,1637,26
95GG14S1,-5.952875088848719,54.63113121922236,1617,26
95GG14S2,-5.941405337484535,54.6361671013303,1597,26
95GG14S3,-5.953969343298898,54.642347362965836,1606,26
95GG15S1,-5.855294503886547,54.584389448108816,1959,26
95GG15S2,-5.845548802936193,54.59196321270753,2052,26
95GG15S3,-5.827798508017423,54.59252659587664,1909,26
95GG16S1,-5.937042017536066,54.62320559506004,1996,26
95GG16S2,-5.940839553212474,54.62835684675382,1970,26
95GG16S3,-5.947463189810853,54.62755266867892,1486,26
95GG17S1,-5.950742916037254,54.61900777171832,2031,26
95GG17S2,-5.955759349652134,54.62335238169547,1595,26
95GG17S3,-5.964393790115337,54.62164659168753,1704,26
95GG18S1,-5.964627196665604,54.59929113725251,2553,26
95GG18S2,-5.955180854531628,54.59814332712765,2422,26
95GG19S1,-5.952413567344714,54.60609489586383,2019,26
95GG19S2,-5.951071596080536,54.61061956366381,2563,26
95GG20S1,-5.90730338869004,54.62746720699734,2807,26
95GG20S2,-5.929605306426371,54.61807290181131,2094,26
95GG21S1,-5.953152710974828,54.59352570570474,1497,26
95GG21S2,-5.9459691035099045,54.596342710125974,1752,26
95GG21S3,-5.939230822291186,54.59982292681766,1935,26
95GG22S1,-5.9750794373722815,54.58361360148841,1687,26
95GG22S2,-5.983657334356443,54.580045270006735,1935,26
95GG22S3,-5.987662768207245,54.58509967725529,1721,26
95GG23S1,-5.985822796717719,54.546182706897135,1418,26
95GG23S2,-5.991560307931527,54.556828767641754,1552,26
95GG23S3,-5.983617277824074,54.55485429233008,1585,26
95GG24S1,-5.933434126453055,54.627466766399024,1388,26
95GG24S2,-5.92679446855791,54.62492676349677,1540,26
95GG24S3,-5.930231631007651,54.630746203779275,1633,26
95GG25S1,-5.997963544442208,54.58266436584324,2158,26
95GG25S2,-5.9965118481812585,54.57630459176876,1839,26
95GG25S3,-6.005229019242684,54.575514001382125,1576,26
95GG26S1,-6.000793957724674,54.6174273172587,1995,26
95GG26S2,-5.974033698083116,54.61434023465802,1754,26
95GG27S1,-6.023059626496542,54.596395473908466,1548,26
95GG27S2,-6.02319975022084,54.57497319466748,1614,26
95GG27S3,-6.014376570998188,54.57254604590039,1705,26
95GG27S4,-6.012394858542631,54.576395822612575,1631,26
95GG28S1,-5.9905811538423,54.60721990798598,2149,26
95GG28S2,-5.9725196406797565,54.60555267930273,1733,26
95GG28S3,-5.977022545609111,54.60122446190371,1769,26
95GG29S1,-5.90011708597597,54.60941369921739,2257,26
95GG29S2,-5.886960781485539,54.599775281303934,2757,26
95GG30S1,-5.866132543512553,54.58574042130561,1604,26
95GG30S2,-5.861405433825277,54.59090543115298,1685,26
95GG30S3,-5.87573682485697,54.59059169854843,1538,26
95GG31S1,-5.997016000856218,54.564450254679485,2227,26
95GG31S2,-6.007092479623442,54.56554233223302,2032,26
95GG31S3,-6.010027811544111,54.56973359923643,2260,26
95GG32S1,-5.991470141514908,54.63631603035861,3232,26
95GG32S2,-5.976806538458123,54.624613656071155,1553,26
95GG32S3,-5.972336475965778,54.618266035673315,1624,26
95GG33S1,-5.9642640853857944,54.563445162688126,1951,26
95GG33S2,-5.955523908923144,54.5668925391649,1639,26
95GG33S3,-5.953033714961642,54.57244930451784,1965,26
95GG34S1,-5.979812025672873,54.559266286030315,1452,26
95GG34S2,-5.98842118799156,54.56468508296661,1590,26
95GG34S3,-5.977641253940219,54.567506970268724,1885,26
95GG35S1,-5.931234736702976,54.606714298896755,1970,26
95GG35S2,-5.933475317514766,54.6104641879778,1478,26
95GG35S3,-5.932387375617502,54.6123778006914,1502,26
95GG36S1,-5.8942527597128995,54.5859544992411,1794,26
95GG36S2,-5.886848175244995,54.5828237218166,1926,26
95GG36S3,-5.879842984779408,54.58632295984218,1899,26
95GG37S1,-5.912183237470384,54.582697385075605,2082,26
95GG37S2,-5.899387817408106,54.582089461385024,1826,26
95GG37S3,-5.905587805492905,54.584587499977744,2133,26
95GG38S1,-5.9221838250068926,54.56891271537996,3099,26
95GG38S2,-5.9124607429260925,54.572430000081404,1880,26
95GG38S3,-5.9098074307804875,54.56926568100582,1585,26
95GG39S1,-5.927851500112135,54.59560244738143,2409,26
95GG39S2,-5.929256470979853,54.59079150462851,2711,26
95GG39S3,-5.942731300174189,54.58903523743363,2094,26
95GG40S1,-5.9557008927634065,54.60259165104324,1697,26
95GG40S2,-5.9420087834776245,54.60458834520597,2119,26
95GG41S1,-5.83160353973625,54.607127073948845,1926,26
95GG41S2,-5.843006063720733,54.59878408417814,1524,26
95GG41S3,-5.8558926936117555,54.59862665825594,2098,26
95GG42S1,-5.938485540559353,54.564024101736535,1826,26
95GG42S2,-5.940129230090246,54.57589695200828,1784,26
95GG42S3,-5.937571402169711,54.57385826298628,2261,26
95GG42S4,-5.934810098560626,54.57003661856646,2268,26
95GG43S1,-5.873591451521524,54.621954819701976,1480,26
95GG43S2,-5.877506126288853,54.605963672463375,1670,26
95GG43S3,-5.881381225013304,54.603488237258624,1724,26
95GG44S1,-5.898889797773865,54.59416838264968,2864,26
95GG44S2,-5.896278763906313,54.59017770602871,2727,26
95GG45S1,-5.963697000335832,54.54813980833524,1670,26
95GG45S2,-5.970519143386251,54.55831986988169,1554,26
95GG45S3,-5.973815538314465,54.55483427928754,1617,26
95GG46S1,-6.000103823428681,54.592980722716796,1712,26
95GG46S2,-5.985536782215745,54.59807729569306,1874,26
95GG46S3,-5.988312481950807,54.590439698335864,1664,26
95GG47S1,-5.939949605847707,54.61225511610349,2314,26
95GG47S2,-5.945500241833612,54.61702266119883,1717,26
95GG47S3,-5.9395402586581225,54.6200488013248,1798,26
95GG48S1,-5.9719694624409,54.591398094643374,1615,26
95GG48S2,-5.976979871525051,54.59490597019558,2411,26
95GG48S3,-5.98355619390076,54.59462031111397,1668,26
95GG49S1,-5.948692995221319,54.57695014400091,1662,26
95GG49S2,-5.9464336669273825,54.58003927810728,2270,26
95GG49S3,-5.9499195349543434,54.5824080428561,2142,26
95GG49S4,-5.947143717632932,54.58499415474403,2067,26
95GG50S1,-5.903274027208654,54.587459224217426,1499,26
95GG50S2,-5.909009945775679,54.59208794401509,2061,26
95GG50S3,-5.909371255866575,54.59017096561364,1885,26
95GG51S1,-5.963577112994617,54.60451283497449,1353,26
95GG51S2,-5.9631993469229,54.608667410867675,1399,26
95GG51S3,-5.961579652567327,54.611336210619065,1336,26
95HH01W1,-5.708046170546948,54.76387126351141,2059,26
95HH02S1,-5.791764490050676,54.728326318352416,1358,26
95HH02S2,-5.794096472818906,54.73627739683053,1604,26
95HH03W1,-5.784066717437811,54.72483363734069,1663,26
95HH04S1,-5.8269161976041985,54.72695757300726,1709,26
95HH04S2,-5.819099998594142,54.729666060681076,1358,26
95HH05W1,-5.822199999320235,54.72051011397174,2171,26
95HH06S1,-5.780384874530646,54.752698103522214,2231,26
95HH06S2,-5.7796625830742006,54.733533420458215,2566,26
95HH07W1,-5.871220244585089,54.69637943390905,1493,26
95HH08W1,-5.852592352875662,54.70300662203961,2619,26
95HH09W1,-5.812826659070563,54.714095315641934,2620,26
95HH10W1,-5.874594663369757,54.70602774327694,2489,26
95HH11W1,-5.805428841219975,54.72517740750235,1417,26
95HH12W1,-5.810636563142279,54.73370142980177,1552,26
95HH13W1,-5.816055195001031,54.72362587741806,1407,26
95HH14W1,-5.811441274502691,54.72079261148829,1530,26
95HH15W1,-5.798877128080396,54.728887079521485,2630,26
95HH16W1,-5.729883323288232,54.753317749535555,2159,26
95HH17W1,-5.860542441202856,54.74417263779803,2479,26
95II01S1,-5.80767859472604,54.58533343648302,1550,26
95II01S2,-5.814194420179184,54.571727851943955,1534,26
95II02S1,-5.914091543762958,54.54140786567565,1781,26
95II02S2,-5.924500049554734,54.5528567117275,1700,26
95II02S3,-5.926495313375424,54.54796603903687,1480,26
95II03S1,-5.888942066980726,54.54831390848124,1739,26
95II03S2,-5.897402527672481,54.553943423549185,1784,26
95II04S1,-5.781055026738705,54.59772682339489,2352,26
95II04S2,-5.783893334345774,54.591352951166144,1965,26
95II05S1,-5.888175914022449,54.534118854841424,1634,26
95II05S2,-5.885836332507266,54.51330867086525,1912,26
95II06S1,-5.904894412179128,54.52301404218363,1519,26
95II06S2,-5.89525385640696,54.5149019639855,1879,26
95II07W1,-5.9000482862889365,54.574965208840474,2090,26
95II08W1,-5.892591370861912,54.57527590457829,2417,26
95II09S1,-5.806979276932788,54.60324125894359,1950,26
95II09S2,-5.8024877474478425,54.59839655740819,1413,26
95II10W1,-5.79322768844648,54.586733356469225,2592,26
95II11W1,-5.898469974386658,54.56084608008003,2567,26
95II12W1,-5.840846839996204,54.58576813728315,2512,26
95II13W1,-5.800045160378375,54.59202516964585,2702,26
95II14W1,-5.884525465281353,54.568826190583415,2561,26
95II15S1,-5.897452717743695,54.545154919240055,1793,26
95II15S2,-5.9038392967792435,54.55143991469581,1564,26
95II16W1,-5.8818823912723905,54.578333217133704,2126,26
95II17W1,-5.86835837033304,54.57423122231549,2493,26
95II18W1,-5.940834915827002,54.54963099260485,2226,26
95II19S1,-5.860106865917639,54.51884142174149,1826,26
95II19S2,-5.8307385715769735,54.547984884824814,1944,26
95II20W1,-5.9164770358224965,54.55919842628709,2780,26
95II21W1,-5.83055775301839,54.58778593841551,2419,26
95II22W1,-5.852693019329073,54.57177928068796,2248,26
95II23W1,-5.900484700714622,54.569787251291984,2190,26
95JJ01W1,-6.617702996246899,55.02774333087882,2499,26
95JJ02W1,-6.684868861668973,55.19041713746189,2374,26
95JJ03S1,-6.6611160174524064,55.14986974568384,1406,26
95JJ03S2,-6.658556468884687,55.144791989826295,1064,26
95JJ04S1,-6.8195930396662,55.142378802445265,1546,26
95JJ04S2,-6.775522905289548,55.158009080186595,1565,26
95JJ05W1,-6.664564601549907,55.13305157002636,1835,26
95JJ06W1,-6.687145666844452,55.12737577281443,2472,26
95JJ07W1,-6.650820092655421,55.13742866824789,2665,26
95JJ08S1,-6.623788486717484,55.13992078700598,1377,26
95JJ08S2,-6.692257284114428,55.17102611799012,1899,26
95JJ09W1,-6.567694381968467,55.17327438326652,1990,26
95JJ10W1,-6.704946133552784,54.95317307278696,2795,26
95JJ11S1,-6.645141115623443,55.1897666080427,1821,26
95JJ11S2,-6.652954042617511,55.192800244803706,1949,26
95JJ12W1,-6.591452663359576,54.950662202563535,2724,26
95JJ13S1,-6.637576062573895,55.115052104694605,2144,26
95JJ13S2,-6.65090466016068,55.113529189433514,1751,26
95JJ14W1,-6.743838578082076,55.10762232474058,2325,26
95JJ15W1,-6.660366412571894,55.12401140459845,1879,26
95JJ16W1,-6.716084680272938,55.18278909753881,1799,26
95JJ17W1,-6.736256469602901,55.02355121595165,2455,26
95JJ18W1,-6.634937596463128,55.20110875003852,2032,26
95JJ19S1,-6.735366089923527,55.168929146259075,1690,26
95JJ19S2,-6.7112135099317936,55.17657402560434,1252,26
95JJ20S1,-6.676309667879076,55.111759256167126,2173,26
95JJ20S2,-6.687580476203744,55.12081236741197,1919,26
95JJ21W1,-6.673634806396443,55.148488139343186,2873,26
95JJ22W1,-6.686659525473332,55.13693064229085,2794,26
95KK01W1,-6.48824697884564,54.64386970593827,2578,26
95KK02W1,-6.656986703313604,54.64400739316934,2029,26
95KK03W1,-6.931325117790578,54.68082057688506,2357,26
95KK04W1,-6.75621895302074,54.63503011903665,2787,26
95KK05W1,-6.5300776346731055,54.58812337928405,2616,26
95KK06W1,-6.73079897955297,54.63455071244062,1885,26
95KK07W1,-6.788465051502465,54.700799154709905,2045,26
95KK08W1,-6.6739024285166275,54.67789931737275,2646,26
95KK09W1,-6.739000903505599,54.65081963086467,2187,26
95KK10W1,-6.8311752013253635,54.638822880879154,2181,26
95KK11W1,-6.752637255861939,54.651841424470526,2373,26
95KK12W1,-6.904329011974505,54.59144304725602,2309,26
95KK13W1,-6.7622272012082645,54.59836710433718,1817,26
95KK14W1,-6.67279147824219,54.59545161105663,2041,26
95KK15W1,-6.566626385750736,54.688907416355775,2946,26
95KK16W1,-6.75426192778519,54.64381597075874,2216,26
95LL01S1,-6.294175110557648,54.50512977543369,2488,26
95LL01S2,-6.358533052909176,54.541813399628836,2443,26
95LL02S1,-6.4308930249171175,54.39556875395331,1612,26
95LL02S2,-6.443406275268741,54.42056912297202,1430,26
95LL03W1,-6.480408616711001,54.42255904417952,2436,26
95LL04W1,-6.465131377415812,54.445379853481505,2985,26
95LL05S1,-6.389377384165767,54.40725267027611,2383,26
95LL05S2,-6.353725870202774,54.41889468403966,1736,26
95LL06S1,-6.462169490392342,54.397265210205184,1654,26
95LL06S2,-6.4582728556381745,54.41328316194693,1718,26
95LL07W1,-6.3318287359596805,54.456454381462194,2131,26
95LL08S1,-6.45157312346743,54.42957060141978,1649,26
95LL08S2,-6.450252415843415,54.42699255158148,1671,26
95LL09S1,-6.338200259217959,54.46288663438514,1467,26
95LL09S2,-6.346539860404747,54.46073645391392,1683,26
95LL10S1,-6.381738536876399,54.470154463776375,3074,26
95LL10S2,-6.456317198083399,54.514470872710184,2401,26
95LL11S1,-6.303566412679141,54.40923188448342,1538,26
95LL11S2,-6.252990375235789,54.42368022858232,2451,26
95LL12S1,-6.354745177953851,54.44230040563646,2929,26
95LL12S2,-6.355375900235199,54.45041478682858,1283,26
95LL13S1,-6.377864384265236,54.45420555827496,1401,26
95LL13S2,-6.370453597831966,54.44625168541117,1344,26
95LL14S1,-6.326324693762486,54.473030217202066,1270,26
95LL14S2,-6.327926495359593,54.475370899949255,1381,26
95LL15S1,-6.4322029516288675,54.426633803639646,1449,26
95LL15S2,-6.425604515506279,54.41985310634105,1599,26
95LL16S1,-6.394395359509271,54.43100777334676,2791,26
95LL16S2,-6.413859357913884,54.45144836717075,3316,26
95LL17W1,-6.418945175445917,54.42832116995903,2539,26
95LL18S1,-6.324759052424791,54.45092871720739,1974,26
95LL18S2,-6.313491804563819,54.448534311226915,1377,26
95LL19S1,-6.296197384555348,54.45689176503722,2283,26
95LL19S2,-6.271259811485619,54.46706978344251,2865,26
95LL20W1,-6.339090867148723,54.451180515419715,2401,26
95LL21W1,-6.318312709494458,54.46522655241194,3983,26
95LL22W1,-6.359324830503542,54.45462920593425,3728,26
95LL23W1,-6.451420446093604,54.418497446478945,2157,26
95LL24S1,-6.497427132903325,54.46199705220679,2027,26
95LL24S2,-6.5469088044378525,54.49775605249223,1742,26
95LL25S1,-6.314260375324902,54.43320502351196,2583,26
95LL25S2,-6.29378758313476,54.433618515644675,1953,26
95LL26S1,-6.334950248041929,54.46884485481219,1519,26
95LL26S2,-6.34133396343129,54.4750344479255,2179,26
95MM01S1,-7.282455481073083,54.9780693192337,1471,26
95MM01S2,-7.285279228465954,54.98707065231456,1777,26
95MM01S3,-7.267371824737084,54.979434928870205,1614,26
95MM02S1,-7.301285136423853,55.0208830901537,1559,26
95MM02S2,-7.291893202061944,55.030280649250415,1685,26
95MM03W1,-7.121256530163787,54.87586839758656,3508,26
95MM04W1,-7.336465022812448,54.999409039512656,2151,26
95MM05W1,-7.334077020111256,54.99071681283535,2495,26
95MM06S1,-7.328874046975862,55.022520817905985,1376,26
95MM06S2,-7.318062703817756,55.02467093841104,1227,26
95MM07W1,-7.29172763701042,55.00418825310828,2601,26
95MM08S1,-7.306800565134915,54.98580256475119,1291,26
95MM08S2,-7.2960766506098444,54.982560399414005,1656,26
95MM09S1,-7.170848034172816,54.91634365280139,1588,26
95MM09S2,-7.163265216452682,54.95780175078584,1974,26
95MM10S1,-7.350489139210487,54.996223286922934,1456,26
95MM10S2,-7.346044391306617,55.00045819967451,1294,26
95MM11W1,-7.347207845678839,54.991371982502244,2277,26
95MM12S1,-7.376947145114919,54.99120447615528,2022,26
95MM12S2,-7.35215626652588,55.0188464868358,1298,26
95MM12S3,-7.352328139801701,55.01303435468591,2538,26
95MM13S1,-7.262596149366504,55.05586563224705,1205,26
95MM13S2,-7.318664608371385,55.03067603581328,1236,26
95MM13S3,-7.3121893080395095,55.03339789487724,1569,26
95MM13S4,-7.301479994122462,55.042950448354844,2553,26
95MM13S5,-7.277292222739372,55.04373467347604,2309,26
95MM14S1,-7.309262377527107,55.00166553690679,833,26
95MM14S2,-7.307795547041933,54.995170268951995,1736,26
95MM15S1,-7.193108818888086,55.03847985281588,1753,26
95MM15S2,-7.163614700636876,55.01462397280643,2648,26
95MM16S1,-7.257810432551192,55.03536057147726,2407,26
95MM16S2,-7.246387258693718,55.00553312626307,3338,26
95MM17S1,-7.340583554977279,55.0122614944768,1962,26
95MM17S2,-7.335328373975167,55.008603111436,1787,26
95MM18S1,-7.298334042559032,54.94448718184738,2241,26
95MM18S2,-7.309496631912095,54.960714629701144,2939,26
95MM19S1,-7.284819844582055,54.99445337299135,1558,26
95MM19S2,-7.281811327250653,54.99927839802107,1486,26
95MM20S1,-7.29403411456006,54.99746315040017,1614,26
95MM20S2,-7.295203081522816,54.99229474995671,1752,26
95MM21S1,-7.361063860302297,54.95820225693971,1644,26
95MM21S2,-7.343479969320925,54.96893515925573,1762,26
95MM22S1,-7.321192965032987,55.01434712713869,1239,26
95MM22S2,-7.306436597429561,55.015063554295,1253,26
95MM23W1,-7.331220227930375,55.00464532847684,2521,26
95MM24W1,-7.311014785441161,55.02709303270637,2503,26
95MM25S1,-7.325559073451058,55.027156526106126,1289,26
95MM25S2,-7.330510544759892,55.02942103108926,1458,26
95MM25S3,-7.341187757012282,55.04025182192094,1559,26
95MM25S4,-7.339718753476179,55.029686962100726,2057,26
95MM26S1,-7.344975590894661,55.01905063491119,1745,26
95MM26S2,-7.338626750664285,55.02001359091883,1386,26
95MM27S1,-7.3227844626167125,55.001552872705524,2002,26
95MM27S2,-7.319361313662212,55.0089461102746,1831,26
95MM28W1,-7.323357121312757,54.991672929513584,2351,26
95MM29W1,-7.315202669468161,54.98785373732762,3410,26
95MM30W1,-7.333294523906236,54.996444740871546,2083,26
95NN01S1,-5.6203566198754515,54.259176418524866,1492,26
95NN01S2,-5.612711805571061,54.29475252199204,1686,26
95NN02W1,-5.69570007136178,54.33130284864162,2211,26
95NN03S1,-5.902177622034302,54.402062172208375,1319,26
95NN03S2,-5.921946033227529,54.41263154085844,1577,26
95NN04W1,-5.696982532975698,54.31798949141861,2934,26
95NN05W1,-5.887872260962139,54.405254872295586,2497,26
95NN06S1,-5.943978941703325,54.254571840496745,1095,26
95NN06S2,-5.944757383251946,54.292296103848074,2447,26
95NN07S1,-5.717328132645629,54.31593166407077,1687,26
95NN07S2,-5.725625239502416,54.315450308979905,1571,26
95NN08S1,-5.707619221801811,54.3884760798067,1501,26
95NN08S2,-5.7460469869069675,54.36731501369027,1768,26
95NN09S1,-5.751433893903452,54.443603064768354,1695,26
95NN09S2,-5.686119248954802,54.427072371204126,1326,26
95NN10S1,-5.910039213429418,54.194517789597704,1507,26
95NN10S2,-5.9007136851424535,54.21097354266505,1686,26
95NN11S1,-5.848344773245562,54.35869413865909,1784,26
95NN11S2,-5.820914403303126,54.37163813330833,2092,26
95NN12W1,-5.881791441202885,54.269088126350965,2851,26
95NN13W1,-5.915004683383794,54.35690760725259,3058,26
95NN14S1,-5.674302166337343,54.27418781735327,1781,26
95NN14S2,-5.7576608744379945,54.26260043543048,1778,26
95NN15W1,-5.661638067850279,54.3981635641052,2994,26
95NN16S1,-5.873737976884973,54.43515917088085,1601,26
95NN16S2,-5.803001104927821,54.415351956043644,1693,26
95NN17W1,-5.8757792736583125,54.23641155380465,2256,26
95NN18S1,-5.729985143816498,54.34290899267516,1179,26
95NN18S2,-5.699316964762725,54.34969791178339,1523,26
95NN19S1,-5.833854548837417,54.45676597378214,1695,26
95NN19S2,-5.838895733427216,54.472916595447046,1686,26
