,long,lat,population,commuters
3196,51.88297094,-10.26181878,280,136
3197,52.25361619,-9.70611505,17825,9481
3198,52.26774425,-9.70538461,4954,1954
3199,52.39123016,-9.43051363,488,263
3200,52.34087628,-9.74175422,838,449
3201,52.50264821,-9.60184639,377,193
3202,51.90854634,-10.35873097,657,299
3203,52.12433591,-10.40323716,396,201
3204,52.99283289,-6.98140212,3834,2118
3205,52.99179248,-6.99030885,2971,1262
3206,52.87813858,-6.88630294,203,112
3207,53.00483752,-6.79808321,1133,634
3208,53.09429579,-7.03604511,614,338
3209,53.12846709,-6.60784903,1517,957
3210,53.42521583,-6.95056026,576,311
3211,53.1269986,-6.81789186,1945,1129
3212,53.12249641,-6.88087483,1058,568
3213,53.08440902,-6.82755294,1789,1205
3214,53.33979544,-6.69019383,2403,1498
3215,52.94890827,-6.84814913,266,160
3216,53.03412633,-6.99169372,167,96
3217,53.27701823,-6.63092502,4940,3385
3218,53.00653092,-6.90286249,413,229
3219,53.40611547,-6.89719633,1414,883
3220,53.35780028,-6.98918192,1913,1125
3221,53.15247931,-6.687698700000001,1991,1305
3222,53.23497584,-6.74462185,1823,1348
3223,53.38384891,-7.04967406,290,192
3224,52.94747413,-6.78243923,624,373
3225,52.89080748,-6.83748153,1637,997
3226,53.34497849,-6.55340458,15653,10441
3227,53.00975573,-7.05439379,528,299
3228,53.29464171,-6.70950938,8142,5272
3229,53.39213987,-6.74969909,1571,1146
3230,53.23670143,-6.94200624,399,250
3231,53.35700743,-6.76565898,793,552
3232,53.31513558,-6.5468745,6257,4162
3233,53.25675217,-6.73505358,785,549
3234,53.28649709,-6.74815076,2962,1842
3235,53.36301629,-6.90739907,270,171
3236,53.16328234,-6.75981853,2732,1935
3237,53.17955336,-6.79855356,7762,4116
3238,53.38020554,-6.84743191,733,476
3239,52.90856574,-6.91696467,479,268
3240,53.19667403,-6.93203569,472,286
3241,53.21533191,-6.87330112,616,361
3242,53.05127498,-6.90436975,410,261
3243,53.10235857,-6.67869878,947,592
3244,52.90222236,-6.80023729,775,465
3245,52.96056473,-6.92724847,624,332
3246,53.08070301,-6.96582513,477,304
3247,53.04016959,-6.77592744,231,148
3248,52.90740617,-6.87488449,172,104
3249,53.04995814,-7.01638998,634,300
3250,53.38772375,-6.67530443,6930,4591
3251,53.11780335,-6.75513862,3499,2193
3252,53.12389997,-6.97992866,742,494
3253,53.14938086,-6.89387174,9874,5576
3254,52.95206943,-6.88866197,392,200
3255,53.24697736,-6.59695271,4692,3210
3256,53.173610100000005,-6.64050286,265,140
3257,53.24843879,-6.98672113,331,211
3258,53.27947395,-6.88038149,2256,1372
3259,53.25812024,-6.85676705,2114,1266
3260,53.30409413,-6.94592606,871,481
3261,53.40582313,-6.99425657,753,487
3262,53.08227728,-6.87276032,677,458
3263,53.23079146,-6.52459422,571,388
3264,53.16664258,-7.00338741,859,532
3265,53.19137667,-6.71790926,964,707
3266,53.37089758,-6.49670617,15576,9986
3267,53.27578375,-6.96543265,187,118
3268,53.37249599,-6.57950048,15998,10299
3269,53.13085171,-7.03938873,4897,2612
3270,52.99256901,-6.83308211,487,318
3271,53.18540754,-6.82093681,14781,9299
3272,53.21916801,-6.65916325,2739,1882
3273,53.2181735,-6.66387587,21597,14172
3274,53.039323100000004,-6.83641984,823,552
3275,53.17117095,-6.58522984,920,624
3276,53.10111711,-6.93661327,1081,673
3277,53.21174179,-6.77794454,983,576
3278,53.268768099999996,-6.56258771,743,491
3279,53.18512096,-6.87000857,314,208
3280,53.17536452,-7.10507952,160,99
3281,53.23057595,-7.01742793,2508,1442
3282,53.22800459,-6.85417017,598,392
3283,53.21219978,-6.56176912,1142,815
3284,53.28058012,-6.8120152,1983,1091
3285,53.03675104,-6.92923742,660,392
3286,53.33313996,-6.62249777,2035,1255
3287,53.19214422,-6.98719464,929,634
3288,53.32974022,-6.81640608,1161,759
3289,53.31359942,-6.84100663,845,548
3290,53.07219314,-6.74682057,530,315
3291,53.33470248,-6.92423044,1182,749
3292,52.99277995,-6.97876176,3910,1937
3293,52.45073354,-7.27352906,424,264
3294,52.28549351,-7.17900107,883,472
3295,52.83616443,-7.28628336,385,257
3296,52.75727704,-7.44851104,459,281
3297,52.67039624,-7.38162835,343,232
3298,52.33140169,-7.07959839,313,180
3299,52.65791566,-7.48349072,291,184
3300,52.63176702,-7.36702797,440,277
3301,52.80347336,-7.368166499999999,239,145
3302,52.45652993,-7.21052057,424,250
3303,52.79368433,-7.31334663,1513,834
3304,52.47456366,-7.08958436,189,124
3305,52.75772477,-7.63536443,134,79
3306,52.59475263,-7.12927206,1098,645
3307,52.42849256,-7.30797609,135,73
3308,52.598038100000004,-7.05562502,271,193
3309,52.44876573,-7.04719934,150,88
3310,52.57580313,-7.30541419,598,383
3311,52.54348836,-7.39371095,1641,1033
3312,52.54401492,-7.39065147,1784,951
3313,52.44697674,-7.15302513,150,95
3314,52.81480774,-7.20289398,2318,1248
3315,52.41683309,-7.16735866,118,72
3316,52.66125231,-7.16146548,657,381
3317,52.85775431,-7.18768991,1221,639
3318,52.75401146,-7.16531122,246,173
3319,52.72431091,-7.47865071,327,175
3320,52.49105046,-7.41218989,496,299
3321,52.73555944,-7.31053242,520,338
3322,52.47549289,-6.96612472,270,180
3323,52.58258407,-7.22222036,470,318
3324,52.6239395,-7.14875202,522,313
3325,52.30030191,-7.12233278,1015,578
3326,52.69732369,-7.26434963,638,420
3327,52.50079173,-7.27770731,400,260
3328,52.41216794,-7.0171334000000005,279,153
3329,52.55595925,-7.321881299999999,218,155
3330,52.55442239999999,-7.21918974,518,352
3331,52.51599446,-7.06954981,299,184
3332,52.36412098,-7.13964475,304,199
3333,52.33326107,-7.29353253,981,573
3334,52.51788617,-6.98814195,245,130
3335,52.71999449,-7.39888127,1001,515
3336,52.79587082,-7.60227297,312,168
3337,52.78054907,-7.51635994,332,209
3338,52.628384700000005,-7.01335215,566,295
3339,52.63960623,-7.07615408,1518,957
3340,52.55181408,-6.99939374,1817,942
3341,52.60849043,-7.30033086,868,558
3342,52.47610335,-7.03388656,816,487
3343,52.50492838,-7.16806076,923,550
3344,52.4139282,-7.10259338,269,179
3345,52.755593999999995,-7.55984529,851,433
3346,52.54240733,-7.27964091,646,442
3347,52.39178419,-7.15344958,200,129
3348,52.37245585,-7.05971902,400,279
3349,52.31758824,-7.03135483,585,374
3350,52.26817507,-7.10546428,5246,2820
3351,52.55588727,-7.09520483,274,174
3352,52.42033919,-7.22883089,346,244
3353,52.65207558,-7.25888234,5782,2865
3354,52.65533987,-7.248089,4060,1810
3355,52.65670452,-7.25202081,17876,10359
3356,52.71371558,-7.22125551,670,501
3357,52.37439407,-7.1975194,651,367
3358,52.44295284,-7.39762159,210,113
3359,52.7835068,-7.28030761,449,287
3360,52.46907385,-7.35367747,716,397
3361,52.35109595,-7.04188519,433,273
3362,52.61138343,-7.43955415,508,312
3363,52.46936821,-7.18099975,175,123
3364,52.47848445,-7.22610686,551,353
3365,52.77795025,-7.42321884,252,154
3366,52.41534061,-7.06452492,373,217
3367,52.51018915,-7.33606739,252,141
3368,52.80795449,-7.13398089,1270,726
3369,52.76428018,-7.10934845,450,276
3370,52.39067393,-7.26279512,170,107
3371,52.75745546,-7.22611035,559,368
3372,52.70765434,-7.33072215,456,303
3373,52.61034199,-7.22345749,689,459
3374,52.65756407,-7.01866193,1025,688
3375,52.37228001,-7.33563117,1835,968
3376,52.47999546,-7.12970648,200,139
3377,52.30625704,-7.24251606,1461,693
3378,52.26893477,-7.22771703,1119,597
3379,52.59232976,-7.0020583,481,279
3380,52.75803275,-7.37431253,283,180
3381,52.70725044,-7.167857499999999,521,368
3382,52.69572828,-7.41425775,206,131
3383,52.27778988,-7.04133731,1095,602
3384,52.40378139,-6.97406202,684,353
3385,52.329445899999996,-7.13621106,744,391
3386,52.57316583,-7.43108905,165,95
3387,52.37365429,-7.00356757,486,280
3388,52.67954238,-7.04748814,866,568
3389,52.66646766,-7.310260499999999,595,412
3390,52.52408824,-7.21506795,660,387
3391,52.39135532,-7.28923627,448,271
3392,52.44810745,-6.9701747,810,497
3393,52.52745383,-7.13977926,2347,1395
3394,52.70697415,-7.10405553,488,311
3395,52.35341723,-7.25253032,433,247
3396,52.69108758,-7.50292212,319,184
3397,52.59227062,-7.36469976,466,325
3398,52.57440857,-7.11774869,224,158
3399,52.41734152,-7.35357149,195,115
3400,52.65694755,-7.43420272,298,182
3401,52.57724043,-6.94927535,285,172
3402,52.32778788,-7.19396052,1018,554
3403,52.72404202,-7.57242858,1288,671
3404,52.366628600000006,-7.36507507,417,240
3405,52.56100774,-7.15740271,322,203
