S,I,X,R,D
6.05897e+06,6640.68,2757.28,490619,13737.3
6.05671e+06,7558.97,3137.9,491559,13763.7
6.05413e+06,8603.28,3571.22,492629,13793.6
6.0512e+06,9790.61,4064.43,493846,13827.7
6.04786e+06,11140.2,4625.66,495232,13866.5
6.04635e+06,10398.1,5264.17,496808,13910.6
6.04493e+06,9705.02,5762.82,498375,13954.5
6.04394e+06,8727.61,6140.9,499921,13997.8
6.04305e+06,7848.48,6382.38,501408,14039.4
6.04225e+06,7057.79,6511.12,502831,14079.3
6.04153e+06,6346.66,6547.55,504188,14117.3
6.04088e+06,5707.11,6509.13,505478,14153.4
6.0403e+06,5131.94,6410.7,506699,14187.6
6.03978e+06,4614.69,6264.88,507853,14219.9
6.0393e+06,4149.53,6082.32,508941,14250.4
6.03888e+06,3731.23,5872.01,509965,14279
6.0385e+06,3355.07,5641.49,510925,14305.9
6.03816e+06,3016.8,5397.05,511825,14331.1
6.03785e+06,2712.63,5143.91,512666,14354.6
6.03757e+06,2439.11,4886.38,513452,14376.6
6.03733e+06,2193.16,4627.97,514184,14397.2
6.0371e+06,1972,4371.53,514866,14416.3
6.0369e+06,1773.13,4119.34,515501,14434
6.03672e+06,1594.32,3873.18,516090,14450.5
6.03656e+06,1433.53,3634.45,516637,14465.8
6.03641e+06,1288.95,3404.18,517143,14480
6.03628e+06,1158.95,3183.13,517613,14493.2
6.03616e+06,1042.06,2971.8,518047,14505.3
6.03602e+06,972.367,2770.5,518448,14516.6
6.03589e+06,907.331,2582.93,518823,14527
6.03576e+06,846.643,2408.14,519172,14536.8
6.03565e+06,790.011,2245.25,519497,14545.9
6.03554e+06,737.165,2093.44,519801,14554.4
6.03544e+06,687.853,1951.95,520084,14562.3
6.03535e+06,641.837,1820.07,520348,14569.7
6.03526e+06,598.899,1697.15,520594,14576.6
6.03518e+06,558.832,1582.58,520824,14583.1
6.0351e+06,521.445,1475.77,521038,14589.1
6.03503e+06,486.558,1376.21,521237,14594.6
6.03497e+06,454.004,1283.39,521424,14599.9
6.03491e+06,423.628,1196.86,521597,14604.7
6.03485e+06,395.283,1116.18,521759,14609.3
6.03479e+06,368.834,1040.97,521911,14613.5
6.03474e+06,344.155,970.839,522052,14617.4
6.0347e+06,321.127,905.452,522183,14621.1
6.03465e+06,299.639,844.484,522306,14624.6
6.03461e+06,279.589,787.635,522420,14627.8
6.03457e+06,260.88,734.625,522527,14630.8
6.03454e+06,243.423,685.194,522626,14633.5
6.0345e+06,235.403,639.098,522719,14636.1
6.03446e+06,227.647,596.939,522807,14638.6
6.03442e+06,220.146,558.338,522889,14640.9
6.03438e+06,212.892,522.956,522967,14643.1
6.03435e+06,205.877,490.485,523041,14645.1
6.03431e+06,199.093,460.651,523110,14647.1
6.03428e+06,192.532,433.205,523176,14648.9
6.03424e+06,186.188,407.925,523239,14650.7
6.03421e+06,180.052,384.609,523298,14652.4
6.03418e+06,174.118,363.076,523355,14653.9
6.03415e+06,168.38,343.164,523408,14655.4
6.03412e+06,162.83,324.725,523460,14656.9
6.0341e+06,157.464,307.626,523508,14658.2
6.03407e+06,152.274,291.748,523555,14659.5
6.03404e+06,147.255,276.984,523599,14660.8
6.03402e+06,142.401,263.236,523642,14662
6.03399e+06,137.708,250.415,523682,14663.1
6.03397e+06,133.168,238.443,523721,14664.2
6.03395e+06,128.779,227.248,523758,14665.2
6.03393e+06,124.534,216.765,523794,14666.2
6.03391e+06,120.429,206.935,523828,14667.2
6.03388e+06,120.549,197.705,523861,14668.1
6.03386e+06,120.67,189.436,523892,14669
6.03383e+06,120.791,182.029,523923,14669.9
6.03381e+06,120.912,175.395,523954,14670.7
6.03378e+06,121.033,169.456,523983,14671.5
6.03376e+06,121.153,164.139,524012,14672.3
6.03373e+06,121.274,159.381,524041,14673.1
6.03371e+06,121.395,155.124,524069,14673.9
6.03368e+06,121.516,151.317,524097,14674.7
6.03366e+06,121.637,147.913,524124,14675.5
6.03363e+06,121.758,144.871,524151,14676.2
6.03361e+06,121.879,142.154,524178,14677
6.03358e+06,122,139.729,524204,14677.7
6.03356e+06,122.121,137.565,524230,14678.4
6.03353e+06,122.242,135.635,524256,14679.2
6.03351e+06,122.363,133.916,524282,14679.9
6.03348e+06,122.484,132.386,524308,14680.6
6.03346e+06,122.605,131.025,524333,14681.3
6.03344e+06,122.726,129.816,524358,14682
6.03341e+06,122.847,128.743,524384,14682.7
6.03338e+06,122.968,127.793,524409,14683.4
6.03336e+06,127.266,126.953,524434,14684.1
6.03333e+06,131.713,126.629,524459,14684.9
6.03329e+06,136.316,126.783,524485,14685.6
6.03326e+06,141.08,127.381,524511,14686.3
6.03323e+06,146.01,128.394,524538,14687.1
6.03319e+06,151.112,129.796,524566,14687.8
6.03316e+06,156.392,131.564,524594,14688.6
6.03312e+06,161.856,133.679,524623,14689.4
6.03308e+06,167.511,136.122,524652,14690.3
6.03304e+06,173.364,138.88,524683,14691.1
6.033e+06,179.42,141.94,524714,14692
6.03296e+06,185.688,145.29,524746,14692.9
6.03291e+06,192.175,148.923,524779,14693.8
6.03287e+06,198.887,152.831,524813,14694.8
6.03282e+06,205.834,157.009,524848,14695.8
6.03277e+06,213.023,161.452,524885,14696.8
6.03272e+06,220.463,166.157,524922,14697.8
6.03267e+06,228.162,171.122,524961,14698.9
6.03261e+06,236.13,176.347,525001,14700
6.03256e+06,244.375,181.832,525042,14701.2
6.0325e+06,252.908,187.577,525084,14702.4
6.03241e+06,287.504,193.585,525129,14703.6
6.03232e+06,326.83,202.435,525177,14704.9
6.03221e+06,371.534,214.307,525230,14706.4
6.03208e+06,422.351,229.43,525288,14708.1
6.03194e+06,480.115,248.08,525353,14709.9
6.03177e+06,545.776,270.589,525426,14711.9
6.03159e+06,620.411,297.35,525508,14714.2
6.03138e+06,705.246,328.823,525600,14716.8
6.03114e+06,801.673,365.545,525703,14719.7
6.03087e+06,911.273,408.134,525820,14723
6.03056e+06,1035.84,457.305,525952,14726.6
6.0302e+06,1177.43,513.879,526101,14730.8
6.02981e+06,1338.33,578.794,526270,14735.6
6.02935e+06,1521.2,653.128,526462,14740.9
6.02883e+06,1729.02,738.107,526679,14747
6.02825e+06,1965.18,835.132,526926,14753.9
6.02758e+06,2233.53,945.798,527206,14761.8
6.02682e+06,2538.44,1071.92,527524,14770.7
6.02596e+06,2884.86,1215.57,527885,14780.8
6.02498e+06,3278.43,1379.1,528295,14792.3
6.02387e+06,3725.5,1565.17,528761,14805.3
6.02261e+06,4233.31,1776.82,529290,14820.1
6.02117e+06,4810.03,2017.49,529891,14836.9
6.01954e+06,5464.93,2291.1,530574,14856.1
6.01769e+06,6208.5,2602.07,531349,14877.8
6.01559e+06,7052.59,2955.42,532230,14902.4
6.0132e+06,8010.61,3356.87,533231,14930.5
6.01049e+06,9097.69,3812.84,534368,14962.3
6.00741e+06,10330.9,4330.65,535659,14998.4
6.00601e+06,9633.27,4918.55,537125,15039.5
6.00503e+06,8656.74,5376.25,538580,15080.2
6.00416e+06,7779.07,5689.24,539983,15119.5
6.00337e+06,6990.26,5882.3,541330,15157.2
6.00266e+06,6281.34,5976.62,542618,15193.3
6.00202e+06,5644.25,5990.36,543843,15227.6
6.00145e+06,5071.71,5938.98,545007,15260.2
6.00094e+06,4557.2,5835.62,546108,15291
6.00047e+06,4094.85,5691.44,547147,15320.1
6.00006e+06,3679.37,5515.84,548126,15347.5
5.99969e+06,3306.02,5316.75,549045,15373.3
5.99935e+06,2970.54,5100.79,549908,15397.4
5.99905e+06,2669.08,4873.48,550715,15420
5.99878e+06,2398.2,4639.4,551469,15441.1
5.99854e+06,2154.8,4402.29,552173,15460.8
5.99832e+06,1936.1,4165.21,552828,15479.2
5.99812e+06,1739.58,3930.64,553439,15496.3
5.99795e+06,1563.01,3700.53,554006,15512.2
5.99779e+06,1404.36,3476.41,554532,15526.9
5.99765e+06,1261.8,3259.47,555020,15540.6
5.99752e+06,1133.71,3050.58,555472,15553.2
5.9974e+06,1018.63,2850.35,555891,15564.9
5.99727e+06,949.611,2659.2,556277,15575.8
5.99714e+06,885.268,2480.79,556638,15585.9
5.99702e+06,825.282,2314.3,556975,15595.3
5.99691e+06,769.359,2158.91,557289,15604.1
5.9968e+06,717.224,2013.91,557582,15612.3
5.99671e+06,668.619,1878.61,557855,15619.9
5.99662e+06,623.307,1752.35,558110,15627.1
5.99653e+06,581.065,1634.54,558347,15633.7
5.99645e+06,541.684,1524.61,558569,15639.9
5.99638e+06,504.971,1422.05,558775,15645.7
5.99631e+06,470.746,1326.36,558968,15651.1
5.99625e+06,438.839,1237.09,559148,15656.1
5.99619e+06,409.095,1153.8,559315,15660.8
5.99613e+06,381.366,1076.1,559472,15665.2
5.99608e+06,355.516,1003.61,559617,15669.3
5.99603e+06,331.418,935.991,559753,15673.1
5.99599e+06,308.953,872.913,559880,15676.6
5.99595e+06,288.01,814.072,559998,15680
5.99591e+06,268.487,759.187,560108,15683
5.99587e+06,250.287,707.991,560211,15685.9
5.99584e+06,233.32,660.238,560307,15688.6
5.9958e+06,225.379,615.698,560396,15691.1
5.99576e+06,217.708,574.942,560480,15693.5
5.99572e+06,210.297,537.609,560560,15695.7
5.99569e+06,203.139,503.372,560635,15697.8
5.99565e+06,196.224,471.939,560705,15699.7
5.99562e+06,189.544,443.046,560772,15701.6
5.99559e+06,183.092,416.456,560835,15703.4
5.99556e+06,176.858,391.953,560895,15705.1
5.99553e+06,170.837,369.346,560952,15706.7
5.9955e+06,165.021,348.461,561006,15708.2
5.99547e+06,159.403,329.142,561057,15709.6
5.99545e+06,153.976,311.246,561106,15711
5.99542e+06,148.733,294.648,561153,15712.3
5.99539e+06,143.669,279.231,561197,15713.5
5.99537e+06,138.777,264.893,561239,15714.7
5.99535e+06,134.052,251.54,561280,15715.8
5.99532e+06,129.488,239.087,561318,15716.9
5.9953e+06,125.078,227.457,561355,15717.9
5.99528e+06,120.819,216.583,561391,15718.9
5.99526e+06,116.705,206.4,561424,15719.9
5.99524e+06,112.731,196.852,561457,15720.8
5.99522e+06,112.697,187.889,561488,15721.7
5.9952e+06,112.663,179.844,561518,15722.5
5.99517e+06,112.628,172.622,561547,15723.3
5.99515e+06,112.594,166.139,561575,15724.1
5.99513e+06,112.559,160.32,561603,15724.9
5.9951e+06,112.524,155.095,561631,15725.7
5.99508e+06,112.49,150.403,561657,15726.4
5.99506e+06,112.455,146.191,561684,15727.1
5.99504e+06,112.42,142.408,561709,15727.9
5.99501e+06,112.385,139.01,561735,15728.6
5.99499e+06,112.35,135.959,561760,15729.3
5.99497e+06,112.315,133.217,561785,15730
5.99494e+06,112.28,130.754,561809,15730.7
5.99492e+06,112.245,128.54,561834,15731.3
5.9949e+06,112.209,126.551,561858,15732
5.99488e+06,112.174,124.762,561882,15732.7
5.99485e+06,112.138,123.154,561905,15733.4
5.99483e+06,112.103,121.708,561929,15734
5.99481e+06,112.067,120.407,561952,15734.7
5.99479e+06,112.032,119.235,561976,15735.3
5.99476e+06,111.996,118.181,561999,15736
5.99474e+06,115.739,117.232,562022,15736.6
5.99471e+06,119.608,116.754,562045,15737.3
5.99468e+06,123.606,116.713,562069,15737.9
5.99465e+06,127.737,117.075,562093,15738.6
5.99462e+06,132.007,117.814,562117,15739.3
5.99459e+06,136.418,118.903,562142,15740
5.99456e+06,140.977,120.322,562168,15740.7
5.99453e+06,145.689,122.05,562194,15741.4
5.99449e+06,150.557,124.072,562221,15742.2
5.99446e+06,155.588,126.374,562248,15742.9
5.99442e+06,160.787,128.941,562276,15743.7
5.99438e+06,166.159,131.765,562305,15744.5
5.99434e+06,171.711,134.835,562335,15745.4
5.9943e+06,177.448,138.145,562366,15746.2
5.99426e+06,183.376,141.689,562397,15747.1
5.99422e+06,189.502,145.461,562430,15748
5.99417e+06,195.832,149.458,562463,15749
5.99412e+06,202.374,153.677,562498,15749.9
5.99408e+06,209.133,158.116,562533,15750.9
5.99403e+06,216.118,162.775,562570,15752
5.99398e+06,223.336,167.654,562608,15753
5.9939e+06,253.402,172.752,562647,15754.1
5.99382e+06,287.515,180.334,562690,15755.3
5.99372e+06,326.218,190.547,562736,15756.6
5.99361e+06,370.129,203.58,562788,15758.1
5.99348e+06,419.949,219.665,562846,15759.7
5.99334e+06,476.472,239.079,562909,15761.5
5.99318e+06,540.599,262.149,562981,15763.5
5.993e+06,613.351,289.26,563061,15765.7
5.99279e+06,695.888,320.859,563152,15768.2
5.99256e+06,789.523,357.463,563253,15771.1
5.99229e+06,895.748,399.668,563368,15774.3
5.99199e+06,1016.25,448.157,563497,15777.9
5.99165e+06,1152.95,503.712,563644,15782
5.99126e+06,1308.01,567.225,563810,15786.7
5.99082e+06,1483.89,639.715,563997,15791.9
5.99031e+06,1683.39,722.341,564209,15797.9
5.98975e+06,1909.67,816.424,564450,15804.6
5.9891e+06,2166.3,923.463,564723,15812.2
5.98837e+06,2457.34,1045.16,565032,15820.9
5.98754e+06,2787.37,1183.45,565382,15830.7
5.98661e+06,3161.6,1340.53,565779,15841.8
5.98554e+06,3585.91,1518.88,566229,15854.4
5.98433e+06,4066.95,1721.33,566740,15868.7
5.98296e+06,4612.25,1951.08,567318,15884.9
5.98141e+06,5230.3,2211.73,567975,15903.3
5.97965e+06,5930.71,2507.39,568719,15924.1
5.97765e+06,6724.33,2842.7,569563,15947.8
5.97539e+06,7623.39,3222.91,570520,15974.5
5.97282e+06,8641.69,3653.93,571604,16004.9
5.96992e+06,9794.76,4142.48,572834,16039.3
5.96663e+06,11100.1,4696.11,574227,16078.4
5.96513e+06,10340.3,5323.36,575807,16122.6
5.96375e+06,9632.2,5810.15,577373,16166.5
5.96278e+06,8648.91,6176.08,578918,16209.7
5.9619e+06,7765.85,6406.07,580400,16251.2
5.96112e+06,6972.84,6524.11,581817,16290.9
5.96042e+06,6260.72,6550.72,583167,16328.7
5.95979e+06,5621.25,6503.38,584448,16364.5
5.95922e+06,5047.03,6396.95,585661,16398.5
5.95872e+06,4531.43,6244.05,586805,16430.5
5.95826e+06,4068.46,6055.31,587883,16460.7
5.95785e+06,3652.75,5839.67,588895,16489.1
5.95748e+06,3279.5,5604.62,589844,16515.6
5.95715e+06,2944.37,5356.42,590733,16540.5
5.95686e+06,2643.47,5100.22,591563,16563.8
5.95659e+06,2373.31,4840.26,592337,16585.4
5.95635e+06,2130.74,4580.01,593058,16605.6
5.95614e+06,1912.96,4322.26,593730,16624.4
5.95595e+06,1717.43,4069.23,594353,16641.9
5.95577e+06,1541.89,3822.66,594932,16658.1
5.95562e+06,1384.28,3583.88,595468,16673.1
5.95548e+06,1242.77,3353.88,595965,16687
5.95535e+06,1115.73,3133.38,596425,16699.9
5.95524e+06,1001.68,2922.84,596850,16711.8
5.95511e+06,932.858,2722.54,597242,16722.8
5.95498e+06,868.765,2535.95,597608,16733
5.95487e+06,809.072,2362.13,597948,16742.5
5.95476e+06,753.479,2200.21,598265,16751.4
5.95466e+06,701.705,2049.38,598561,16759.7
5.95456e+06,653.486,1908.87,598836,16767.4
5.95448e+06,608.579,1777.99,599092,16774.6
5.95439e+06,566.757,1656.07,599331,16781.3
5.95432e+06,527.808,1542.5,599553,16787.5
5.95425e+06,491.535,1436.71,599760,16793.3
5.95418e+06,457.754,1338.17,599953,16798.7
5.95412e+06,426.293,1246.38,600132,16803.7
5.95406e+06,396.995,1160.88,600300,16808.4
5.95401e+06,369.709,1081.24,600455,16812.7
5.95396e+06,344.299,1007.06,600600,16816.8
5.95391e+06,320.634,937.968,600736,16820.6
5.95387e+06,298.596,873.608,600861,16824.1
5.95383e+06,278.072,813.661,600979,16827.4
5.95379e+06,258.959,757.824,601088,16830.5
5.95376e+06,241.159,705.815,601189,16833.3
5.95373e+06,224.583,657.373,601284,16836
5.95369e+06,216.672,612.254,601372,16838.4
5.95365e+06,209.04,570.981,601455,16840.7
5.95362e+06,201.677,533.188,601533,16842.9
5.95358e+06,194.573,498.544,601607,16845
5.95355e+06,187.719,466.751,601676,16846.9
5.95352e+06,181.106,437.541,601741,16848.8
5.95349e+06,174.726,410.673,601803,16850.5
5.95346e+06,168.571,385.928,601862,16852.1
5.95343e+06,162.632,363.112,601917,16853.7
5.9534e+06,156.903,342.047,601970,16855.2
5.95338e+06,151.375,322.575,602020,16856.6
5.95335e+06,146.042,304.552,602067,16857.9
5.95333e+06,140.896,287.848,602112,16859.1
5.9533e+06,135.932,272.347,602155,16860.3
5.95328e+06,131.143,257.943,602196,16861.5
5.95326e+06,126.522,244.54,602235,16862.6
5.95324e+06,122.064,232.054,602272,16863.6
5.95322e+06,117.763,220.405,602307,16864.6
5.9532e+06,113.613,209.524,602341,16865.6
5.95318e+06,109.61,199.346,602374,16866.5
5.95316e+06,105.748,189.814,602404,16867.3
5.95314e+06,105.565,180.876,602434,16868.2
5.95312e+06,105.383,172.839,602463,16869
5.9531e+06,105.201,165.609,602490,16869.7
5.95308e+06,105.019,159.105,602518,16870.5
5.95305e+06,104.838,153.251,602544,16871.2
5.95303e+06,104.656,147.98,602570,16872
5.95301e+06,104.475,143.233,602595,16872.7
5.95299e+06,104.295,138.957,602620,16873.4
5.95297e+06,104.114,135.101,602644,16874
5.95295e+06,103.934,131.624,602668,16874.7
5.95293e+06,103.754,128.487,602692,16875.4
5.95291e+06,103.574,125.654,602715,16876
5.95289e+06,103.394,123.094,602738,16876.7
5.95287e+06,103.215,120.779,602760,16877.3
5.95285e+06,103.036,118.685,602783,16877.9
5.95282e+06,102.857,116.787,602805,16878.5
5.9528e+06,102.678,115.067,602827,16879.2
5.95278e+06,102.5,113.506,602849,16879.8
5.95276e+06,102.321,112.088,602870,16880.4
5.95274e+06,102.144,110.797,602892,16881
5.95272e+06,101.966,109.622,602913,16881.6
5.9527e+06,105.205,108.549,602934,16882.2
5.95267e+06,108.547,107.911,602956,16882.8
5.95265e+06,111.996,107.672,602977,16883.4
5.95262e+06,115.554,107.803,602999,16884
5.95259e+06,119.224,108.276,603022,16884.6
5.95257e+06,123.011,109.068,603044,16885.2
5.95254e+06,126.919,110.157,603067,16885.9
5.95251e+06,130.95,111.525,603091,16886.6
5.95248e+06,135.109,113.155,603115,16887.2
5.95245e+06,139.4,115.033,603140,16887.9
5.95241e+06,143.827,117.148,603166,16888.6
5.95238e+06,148.395,119.488,603192,16889.4
5.95234e+06,153.107,122.044,603219,16890.1
5.95231e+06,157.969,124.809,603246,16890.9
5.95227e+06,162.985,127.775,603274,16891.7
5.95223e+06,168.16,130.938,603303,16892.5
5.95219e+06,173.499,134.294,603333,16893.3
5.95215e+06,179.007,137.838,603364,16894.2
5.95211e+06,184.69,141.569,603396,16895.1
5.95207e+06,190.554,145.485,603428,16896
5.95202e+06,196.602,149.585,603462,16896.9
5.95196e+06,222.605,153.867,603497,16897.9
5.95188e+06,252.046,160.31,603534,16899
5.9518e+06,285.379,169.035,603576,16900.1
5.9517e+06,323.12,180.196,603621,16901.4
5.95159e+06,365.85,193.984,603671,16902.8
5.95147e+06,414.229,210.628,603727,16904.4
5.95133e+06,469.002,230.398,603790,16906.1
5.95118e+06,531.014,253.613,603860,16908.1
5.951e+06,601.22,280.643,603938,16910.3
5.9508e+06,680.703,311.915,604026,16912.7
5.95057e+06,770.685,347.92,604126,16915.5
5.95031e+06,872.553,389.223,604238,16918.7
5.95002e+06,987.873,436.466,604364,16922.2
5.94969e+06,1118.42,490.384,604506,16926.2
5.94931e+06,1266.19,551.815,604667,16930.7
5.94889e+06,1433.46,621.707,604849,16935.8
5.94841e+06,1622.8,701.142,605054,16941.5
5.94786e+06,1837.1,791.345,605287,16948
5.94725e+06,2079.65,893.705,605550,16955.4
5.94655e+06,2354.14,1009.8,605847,16963.7
5.94577e+06,2664.78,1141.4,606183,16973.1
5.94487e+06,3016.28,1290.55,606564,16983.8
5.94386e+06,3414,1459.51,606995,16995.8
5.94272e+06,3863.97,1650.87,607482,17009.5
5.94143e+06,4372.99,1867.56,608033,17024.9
5.93997e+06,4948.76,2112.87,608657,17042.4
5.93831e+06,5599.92,2390.54,609364,17062.2
5.93644e+06,6336.24,2704.79,610163,17084.6
5.93432e+06,7168.71,3060.36,611067,17109.9
5.93193e+06,8109.7,3462.63,612090,17138.5
5.92922e+06,9173.11,3917.64,613247,17170.9
5.92616e+06,10374.6,4432.22,614556,17207.6
5.92477e+06,9655.01,5014.04,616037,17249
5.92381e+06,8663.03,5464.1,617504,17290.1
5.92294e+06,7772.83,5768.69,618916,17329.7
5.92216e+06,6973.99,5952.95,620270,17367.6
5.92147e+06,6257.16,6038.39,621563,17403.8
5.92084e+06,5613.94,6043.36,622793,17438.2
5.92028e+06,5036.77,5983.5,623958,17470.8
5.91977e+06,4518.9,5872.07,625060,17501.7
5.91932e+06,4054.24,5720.31,626100,17530.8
5.91892e+06,3637.32,5537.69,627077,17558.2
5.91855e+06,3263.26,5332.15,627995,17583.8
5.91823e+06,2927.64,5110.33,628854,17607.9
5.91794e+06,2626.52,4877.75,629658,17630.4
5.91767e+06,2356.37,4638.97,630408,17651.4
5.91744e+06,2113.98,4397.72,631108,17671
5.91723e+06,1896.53,4157.03,631759,17689.3
5.91704e+06,1701.43,3919.34,632364,17706.2
5.91687e+06,1526.4,3686.58,632926,17721.9
5.91671e+06,1369.37,3460.24,633448,17736.5
5.91658e+06,1228.49,3241.46,633931,17750.1
5.91645e+06,1102.1,3031.09,634378,17762.6
5.91634e+06,988.717,2829.7,634791,17774.1
5.91621e+06,919.922,2637.68,635173,17784.8
5.91609e+06,855.912,2458.52,635529,17794.8
5.91598e+06,796.353,2291.38,635860,17804.1
5.91587e+06,740.937,2135.46,636169,17812.7
5.91577e+06,689.375,1990.03,636456,17820.8
5.91568e+06,641.4,1854.39,636724,17828.3
5.91559e+06,596.762,1727.9,636974,17835.3
5.91551e+06,555.229,1609.95,637206,17841.8
5.91544e+06,516.586,1499.97,637423,17847.8
5.91537e+06,480.632,1397.43,637625,17853.5
5.91531e+06,447.179,1301.84,637812,17858.7
5.91525e+06,416.054,1212.73,637987,17863.6
5.91519e+06,387.095,1129.66,638150,17868.2
5.91514e+06,360.151,1052.24,638302,17872.5
5.91509e+06,335.082,980.087,638443,17876.4
5.91505e+06,311.758,912.843,638575,17880.1
5.91501e+06,290.057,850.178,638697,17883.5
5.91497e+06,269.866,791.786,638811,17886.7
5.91493e+06,251.081,737.377,638917,17889.7
5.9149e+06,233.603,686.682,639016,17892.5
5.91487e+06,217.341,639.452,639108,17895
5.91483e+06,209.448,595.45,639194,17897.4
5.9148e+06,201.842,555.183,639274,17899.7
5.91476e+06,194.511,518.294,639350,17901.8
5.91473e+06,187.447,484.465,639421,17903.8
5.9147e+06,180.639,453.406,639488,17905.7
5.91467e+06,174.078,424.86,639552,17907.5
5.91464e+06,167.755,398.592,639612,17909.1
5.91461e+06,161.662,374.392,639668,17910.7
5.91459e+06,155.79,352.071,639722,17912.2
5.91456e+06,150.131,331.457,639773,17913.6
5.91453e+06,144.677,312.396,639821,17915
5.91451e+06,139.422,294.75,639867,17916.3
5.91449e+06,134.357,278.392,639910,17917.5
5.91447e+06,129.477,263.209,639951,17918.6
5.91444e+06,124.773,249.099,639991,17919.7
5.91442e+06,120.24,235.969,640028,17920.8
5.9144e+06,115.872,223.735,640064,17921.8
5.91438e+06,111.663,212.322,640098,17922.7
5.91437e+06,107.606,201.662,640130,17923.6
5.91435e+06,103.697,191.692,640161,17924.5
5.91433e+06,99.9293,182.355,640190,17925.3
5.91431e+06,99.6258,173.602,640219,17926.1
5.91429e+06,99.3232,165.718,640246,17926.9
5.91427e+06,99.0213,158.615,640273,17927.6
5.91425e+06,98.7204,152.211,640298,17928.4
5.91423e+06,98.4203,146.436,640323,17929.1
5.91421e+06,98.121,141.225,640348,17929.7
5.91419e+06,97.8226,136.519,640372,17930.4
5.91417e+06,97.525,132.267,640395,17931.1
5.91415e+06,97.2283,128.422,640418,17931.7
5.91413e+06,96.9324,124.943,640441,17932.3
5.91411e+06,96.6373,121.792,640463,17933
5.91409e+06,96.3431,118.936,640485,17933.6
5.91408e+06,96.0497,116.344,640506,17934.2
5.91406e+06,95.7572,113.988,640528,17934.8
5.91404e+06,95.4654,111.846,640549,17935.4
5.91402e+06,95.1745,109.895,640569,17935.9
5.914e+06,94.8845,108.115,640590,17936.5
5.91398e+06,94.5952,106.489,640610,17937.1
5.91396e+06,94.3068,105.002,640630,17937.6
5.91394e+06,94.0192,103.638,640650,17938.2
5.91392e+06,93.7324,102.386,640670,17938.8
5.9139e+06,96.5669,101.234,640690,17939.3
5.91388e+06,99.487,100.484,640709,17939.9
5.91386e+06,102.495,100.103,640729,17940.4
5.91383e+06,105.595,100.062,640750,17941
5.91381e+06,108.787,100.335,640770,17941.6
5.91378e+06,112.077,100.899,640791,17942.1
5.91376e+06,115.465,101.734,640812,17942.7
5.91373e+06,118.956,102.823,640834,17943.4
5.9137e+06,122.553,104.148,640856,17944
5.91367e+06,126.258,105.697,640879,17944.6
5.91364e+06,130.074,107.457,640902,17945.3
5.91361e+06,134.007,109.418,640926,17945.9
5.91358e+06,138.057,111.57,640950,17946.6
5.91355e+06,142.23,113.907,640975,17947.3
5.91352e+06,146.529,116.42,641001,17948
5.91348e+06,150.958,119.105,641027,17948.8
5.91345e+06,155.521,121.957,641054,17949.5
5.91341e+06,160.221,124.972,641082,17950.3
5.91337e+06,165.063,128.147,641110,17951.1
5.91333e+06,170.051,131.48,641140,17951.9
5.9133e+06,175.189,134.968,641170,17952.8
5.91324e+06,197.977,138.613,641201,17953.6
5.91317e+06,223.73,144.161,641234,17954.6
5.9131e+06,252.831,151.714,641271,17955.6
5.91301e+06,285.716,161.401,641312,17956.7
5.91292e+06,322.877,173.381,641356,17958
5.91281e+06,364.87,187.845,641406,17959.4
5.91269e+06,412.322,205.021,641461,17960.9
5.91255e+06,465.943,225.177,641523,17962.6
5.9124e+06,526.533,248.623,641592,17964.6
5.91222e+06,594.997,275.718,641670,17966.8
5.91202e+06,672.358,306.874,641757,17969.2
5.9118e+06,759.77,342.563,641855,17971.9
5.91155e+06,858.536,383.325,641965,17975
5.91126e+06,970.13,429.773,642089,17978.5
5.91094e+06,1096.21,482.605,642229,17982.4
5.91057e+06,1238.66,542.614,642387,17986.8
5.91016e+06,1399.6,610.7,642565,17991.8
5.9097e+06,1581.41,687.88,642766,17997.5
5.90917e+06,1786.8,775.306,642993,18003.8
5.90857e+06,2018.81,874.284,643249,18011
5.9079e+06,2280.88,986.289,643539,18019.1
5.90714e+06,2576.88,1112.99,643865,18028.2
5.90629e+06,2911.18,1256.26,644234,18038.6
5.90532e+06,3288.72,1418.23,644651,18050.2
5.90423e+06,3715.04,1601.31,645122,18063.4
5.90299e+06,4196.39,1808.2,645653,18078.3
5.9016e+06,4739.82,2041.96,646254,18095.1
5.90002e+06,5353.26,2306.03,646932,18114.1
5.89824e+06,6045.61,2604.29,647698,18135.5
5.89624e+06,6826.89,2941.13,648563,18159.8
5.89397e+06,7708.37,3321.47,649540,18187.1
5.89141e+06,8702.69,3750.86,650643,18218
5.88853e+06,9824.01,4235.54,651888,18252.9
5.88527e+06,11088.2,4782.53,653294,18292.2
5.8838e+06,10308.9,5399.71,654881,18336.7
5.88244e+06,9584.09,5875.51,656452,18380.7
5.88148e+06,8592.55,6229.92,657998,18423.9
5.88063e+06,7703.45,6448.74,659480,18465.4
5.87987e+06,6906.24,6556.15,660895,18505.1
5.87918e+06,6191.44,6572.8,662242,18542.8
5.87856e+06,5550.55,6516.26,663518,18578.5
5.87801e+06,4975.94,6401.45,664725,18612.3
5.87752e+06,4460.77,6240.97,665862,18644.1
5.87708e+06,3998.9,6045.48,666933,18674.1
5.87668e+06,3584.82,5823.89,667937,18702.2
5.87632e+06,3213.6,5583.68,668878,18728.6
5.87601e+06,2880.79,5331.03,669758,18753.2
